2025-09-19T22:22:56.077104,3.084,66.7,11798,26.02,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.7, ""field4"": 11798, ""field5"": 26.02}"
2025-09-19T22:52:55.510194,3.084,66.3,11798,25.91,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11798, ""field5"": 25.91}"
2025-09-19T22:52:55.510201,3.084,66.3,11798,25.91,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11798, ""field5"": 25.91}"
2025-09-19T23:22:54.921350,3.085,67.2,11798,25.79,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 67.2, ""field4"": 11798, ""field5"": 25.79}"
2025-09-19T23:22:54.922410,3.085,67.2,11798,25.79,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 67.2, ""field4"": 11798, ""field5"": 25.79}"
2025-09-19T23:52:54.316183,3.085,66.3,11798,25.75,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.3, ""field4"": 11798, ""field5"": 25.75}"
2025-09-19T23:52:54.316366,3.085,66.3,11798,25.75,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.3, ""field4"": 11798, ""field5"": 25.75}"
2025-09-19T23:56:40.617399,3.085,66.3,11799,25.72,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.3, ""field4"": 11799, ""field5"": 25.72}"
2025-09-19T23:56:40.618201,3.085,66.3,11799,25.72,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.3, ""field4"": 11799, ""field5"": 25.72}"
2025-09-20T00:22:53.649402,3.085,66.5,11799,25.68,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.5, ""field4"": 11799, ""field5"": 25.68}"
2025-09-20T00:22:53.649560,3.085,66.5,11799,25.68,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.5, ""field4"": 11799, ""field5"": 25.68}"
2025-09-20T00:25:39.224034,3.085,66.2,11800,25.63,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.2, ""field4"": 11800, ""field5"": 25.63}"
2025-09-20T00:25:39.224001,3.085,66.2,11800,25.63,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.2, ""field4"": 11800, ""field5"": 25.63}"
2025-09-20T00:38:29.238112,3.084,66.3,11802,25.6,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11802, ""field5"": 25.6}"
2025-09-20T00:38:29.238948,3.084,66.3,11802,25.6,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 66.3, ""field4"": 11802, ""field5"": 25.6}"
2025-09-20T00:52:53.163154,3.083,66.5,11802,25.58,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 66.5, ""field4"": 11802, ""field5"": 25.58}"
2025-09-20T00:52:53.166999,3.083,66.5,11802,25.58,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 66.5, ""field4"": 11802, ""field5"": 25.58}"
2025-09-20T01:22:52.663695,3.085,66.2,11802,25.45,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.2, ""field4"": 11802, ""field5"": 25.45}"
2025-09-20T01:22:52.663662,3.085,66.2,11802,25.45,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 66.2, ""field4"": 11802, ""field5"": 25.45}"
2025-09-20T01:52:52.310088,3.083,65.8,11802,25.4,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.8, ""field4"": 11802, ""field5"": 25.4}"
2025-09-20T01:52:52.309565,3.083,65.8,11802,25.4,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.8, ""field4"": 11802, ""field5"": 25.4}"
2025-09-20T01:57:08.824051,3.085,65.2,11803,25.36,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.2, ""field4"": 11803, ""field5"": 25.36}"
2025-09-20T01:57:08.823964,3.085,65.2,11803,25.36,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.2, ""field4"": 11803, ""field5"": 25.36}"
2025-09-20T02:03:29.987168,3.084,65.1,11804,25.34,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.1, ""field4"": 11804, ""field5"": 25.34}"
2025-09-20T02:03:29.987279,3.084,65.1,11804,25.34,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.1, ""field4"": 11804, ""field5"": 25.34}"
2025-09-20T02:22:51.723332,3.084,64.8,11804,25.3,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 64.8, ""field4"": 11804, ""field5"": 25.3}"
2025-09-20T02:22:51.725579,3.084,64.8,11804,25.3,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 64.8, ""field4"": 11804, ""field5"": 25.3}"
2025-09-20T02:25:48.483753,3.085,65,11805,25.29,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65, ""field4"": 11805, ""field5"": 25.29}"
2025-09-20T02:25:48.486479,3.085,65,11805,25.29,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65, ""field4"": 11805, ""field5"": 25.29}"
2025-09-20T02:36:36.001191,3.085,65.1,11813,25.26,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.1, ""field4"": 11813, ""field5"": 25.26}"
2025-09-20T02:36:36.001945,3.085,65.1,11813,25.26,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.1, ""field4"": 11813, ""field5"": 25.26}"
2025-09-20T02:43:38.391679,3.085,65.2,11816,25.27,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.2, ""field4"": 11816, ""field5"": 25.27}"
